POSTCODE,STATE,STATE_CODE,AREA_TYPE,SA4_NAME_2021,SA4_CODE_2021,SA2_NAME_2021
2478,NSW,1,regional,Richmond - Tweed,112,Ballina
2479,NSW,1,regional,Richmond - Tweed,112,Bangalow
2480,NSW,1,regional,Richmond - Tweed,112,Lismore
2481,NSW,1,regional,Richmond - Tweed,112,Byron Bay
2482,NSW,1,regional,Richmond - Tweed,112,Mullumbimby
2483,NSW,1,regional,Richmond - Tweed,112,Brunswick Heads - Ocean Shores
2484,NSW,1,regional,Richmond - Tweed,112,Murwillumbah Surrounds
2485,NSW,1,metro,Richmond - Tweed,112,Tweed Heads
2486,NSW,1,metro,Richmond - Tweed,112,Banora Point
2487,NSW,1,metro,Richmond - Tweed,112,Kingscliff - Fingal Head
2488,NSW,1,metro,Richmond - Tweed,112,Pottsville
2489,NSW,1,metro,Richmond - Tweed,112,Pottsville
2490,NSW,1,metro,Richmond - Tweed,112,Murwillumbah Surrounds
2500,NSW,1,metro,Illawarra,107,Wollongong - West
2502,NSW,1,metro,Illawarra,107,Berkeley - Lake Heights - Cringila
2505,NSW,1,metro,Illawarra,107,Port Kembla - Warrawong
2506,NSW,1,metro,Illawarra,107,Berkeley - Lake Heights - Cringila
2508,NSW,1,metro,Illawarra,107,Helensburgh
2515,NSW,1,metro,Illawarra,107,Thirroul - Austinmer - Coalcliff
2516,NSW,1,metro,Illawarra,107,Woonona - Bulli - Russell Vale
2517,NSW,1,metro,Illawarra,107,Woonona - Bulli - Russell Vale
2518,NSW,1,metro,Illawarra,107,Corrimal - Tarrawanna - Bellambi
2519,NSW,1,metro,Illawarra,107,Balgownie - Fairy Meadow
2525,NSW,1,metro,Illawarra,107,Figtree - Keiraville
2526,NSW,1,metro,Illawarra,107,Unanderra - Mount Kembla
2527,NSW,1,metro,Illawarra,107,Albion Park - Macquarie Pass
2528,NSW,1,metro,Illawarra,107,Warilla
2529,NSW,1,metro,Illawarra,107,Shellharbour - Flinders
2530,NSW,1,metro,Illawarra,107,Dapto - Avondale
2533,NSW,1,metro,Illawarra,107,Kiama
2534,NSW,1,regional,Illawarra,107,Kiama Hinterland - Gerringong
2535,NSW,1,regional,Southern Highlands and Shoalhaven,114,Berry - Kangaroo Valley
2536,NSW,1,regional,Capital Region,101,Batemans Bay - South
2537,NSW,1,regional,Capital Region,101,Moruya - Tuross Head
2538,NSW,1,regional,Southern Highlands and Shoalhaven,114,Ulladulla
2539,NSW,1,regional,Southern Highlands and Shoalhaven,114,Ulladulla
2540,NSW,1,regional,Southern Highlands and Shoalhaven,114,St Georges Basin - Erowal Bay
2541,NSW,1,regional,Southern Highlands and Shoalhaven,114,Nowra
2545,NSW,1,regional,Capital Region,101,Eurobodalla Hinterland
2546,NSW,1,regional,Capital Region,101,Narooma - Bermagui
2548,NSW,1,regional,Capital Region,101,Merimbula - Tura Beach
2549,NSW,1,regional,Capital Region,101,Merimbula - Tura Beach
2550,NSW,1,regional,Capital Region,101,Bega - Tathra
2551,NSW,1,regional,Capital Region,101,Eden
2555,NSW,1,metro,Sydney - South West,127,Austral - Greendale
2556,NSW,1,metro,Sydney - South West,127,Austral - Greendale
2557,NSW,1,metro,Sydney - South West,127,Gledswood Hills - Gregory Hills
2558,NSW,1,metro,Sydney - Outer South West,123,Claymore - Eagle Vale - Raby
2559,NSW,1,metro,Sydney - Outer South West,123,Claymore - Eagle Vale - Raby
2560,NSW,1,metro,Sydney - Outer South West,123,Campbelltown - Woodbine
2563,NSW,1,metro,Sydney - Outer South West,123,Rosemeadow - Glen Alpine
2564,NSW,1,metro,Sydney - Outer South West,123,Macquarie Fields
2565,NSW,1,metro,Sydney - Outer South West,123,Ingleburn
2566,NSW,1,metro,Sydney - Outer South West,123,Minto - St Andrews
2567,NSW,1,metro,Sydney - Outer South West,123,Mount Annan
2568,NSW,1,metro,Sydney - Outer South West,123,Douglas Park - Appin
2569,NSW,1,regional,Sydney - Outer South West,123,Douglas Park - Appin
2570,NSW,1,metro,Sydney - Outer South West,123,Oran Park
2571,NSW,1,regional,Sydney - Outer South West,123,Picton - Tahmoor - Buxton
2572,NSW,1,regional,Sydney - Outer South West,123,Picton - Tahmoor - Buxton
2573,NSW,1,regional,Sydney - Outer South West,123,Picton - Tahmoor - Buxton
2574,NSW,1,regional,Sydney - Outer South West,123,Bargo
2575,NSW,1,regional,Southern Highlands and Shoalhaven,114,Mittagong
2576,NSW,1,regional,Southern Highlands and Shoalhaven,114,Bowral
2577,NSW,1,regional,Southern Highlands and Shoalhaven,114,Moss Vale - Berrima
2578,NSW,1,regional,Southern Highlands and Shoalhaven,114,Southern Highlands
2579,NSW,1,regional,Capital Region,101,Goulburn Surrounds
2580,NSW,1,regional,Capital Region,101,Goulburn
2581,NSW,1,regional,Capital Region,101,Yass Surrounds
2582,NSW,1,regional,Capital Region,101,Yass Surrounds
2583,NSW,1,regional,Capital Region,101,Goulburn Surrounds
2584,NSW,1,regional,Capital Region,101,Yass Surrounds
2585,NSW,1,regional,Capital Region,101,Young Surrounds
2586,NSW,1,regional,Capital Region,101,Young Surrounds
2587,NSW,1,regional,Capital Region,101,Young Surrounds
2588,NSW,1,regional,Riverina,113,Cootamundra
2590,NSW,1,regional,Riverina,113,Cootamundra
2594,NSW,1,regional,Capital Region,101,Young
2600,ACT,8,metro,Australian Capital Territory,801,Deakin
2601,ACT,8,metro,Australian Capital Territory,801,Civic
2602,ACT,8,metro,Australian Capital Territory,801,Watson
2603,ACT,8,metro,Australian Capital Territory,801,Griffith (ACT)
2604,ACT,8,metro,Australian Capital Territory,801,Kingston (ACT)
2605,ACT,8,metro,Australian Capital Territory,801,Curtin
2606,ACT,8,metro,Australian Capital Territory,801,Phillip
2607,ACT,8,metro,Australian Capital Territory,801,Farrer
2609,ACT,8,metro,Australian Capital Territory,801,Canberra East
2611,ACT,8,metro,Australian Capital Territory,801,Coombs
2612,ACT,8,metro,Australian Capital Territory,801,Braddon
2614,ACT,8,metro,Australian Capital Territory,801,Macquarie
2615,ACT,8,metro,Australian Capital Territory,801,Dunlop
2617,ACT,8,metro,Australian Capital Territory,801,Belconnen
2618,NSW,1,regional,Capital Region,101,Yass Surrounds
2619,NSW,1,metro,Capital Region,101,Queanbeyan West - Jerrabomberra
2620,NSW,1,metro,Capital Region,101,Queanbeyan
2621,NSW,1,regional,Capital Region,101,Queanbeyan Surrounds
2622,NSW,1,regional,Capital Region,101,Braidwood
2623,NSW,1,regional,Capital Region,101,Queanbeyan Surrounds
2624,NSW,1,regional,Capital Region,101,Jindabyne - Berridale
2625,NSW,1,regional,Capital Region,101,Jindabyne - Berridale
2626,NSW,1,regional,Capital Region,101,Cooma Surrounds
2627,NSW,1,regional,Capital Region,101,Jindabyne - Berridale
2628,NSW,1,regional,Capital Region,101,Jindabyne - Berridale
2629,NSW,1,regional,Capital Region,101,Cooma Surrounds
2630,NSW,1,regional,Capital Region,101,Cooma
2631,NSW,1,regional,Capital Region,101,Cooma Surrounds
2632,NSW,1,regional,Capital Region,101,Bombala
2633,NSW,1,regional,Capital Region,101,Bombala
2640,NSW,1,regional,Murray,109,Albury - East
2641,NSW,1,regional,Murray,109,Lavington
2642,NSW,1,regional,Murray,109,Albury Surrounds
2643,NSW,1,regional,Murray,109,Corowa Surrounds
2644,NSW,1,regional,Murray,109,Albury Surrounds
2645,NSW,1,regional,Murray,109,Corowa Surrounds
2646,NSW,1,regional,Murray,109,Corowa
2647,NSW,1,regional,Murray,109,Corowa Surrounds
2648,NSW,1,regional,Murray,109,Wentworth - Buronga
2649,NSW,1,regional,Riverina,113,Tumbarumba
2650,NSW,1,regional,Riverina,113,Wagga Wagga - South
2651,NSW,1,regional,Riverina,113,Wagga Wagga Surrounds
2652,NSW,1,regional,Riverina,113,Wagga Wagga Surrounds
2653,NSW,1,regional,Riverina,113,Tumbarumba
2655,NSW,1,regional,Riverina,113,Wagga Wagga Surrounds
2656,NSW,1,regional,Riverina,113,Wagga Wagga Surrounds
2658,NSW,1,regional,Murray,109,Albury Surrounds
2659,NSW,1,regional,Murray,109,Albury Surrounds
2660,NSW,1,regional,Murray,109,Albury Surrounds
2661,NSW,1,regional,Riverina,113,Wagga Wagga - West
2663,NSW,1,regional,Riverina,113,Junee
2665,NSW,1,regional,Riverina,113,Temora
2666,NSW,1,regional,Riverina,113,Temora
2668,NSW,1,regional,Central West,103,West Wyalong
2669,NSW,1,regional,Central West,103,West Wyalong
2671,NSW,1,regional,Central West,103,West Wyalong
2672,NSW,1,regional,Central West,103,Condobolin
2675,NSW,1,regional,Riverina,113,Griffith Surrounds
2678,NSW,1,regional,Riverina,113,Wagga Wagga - North
2680,NSW,1,regional,Riverina,113,Griffith (NSW)
2681,NSW,1,regional,Riverina,113,Griffith Surrounds
2700,NSW,1,regional,Riverina,113,Narrandera
2701,NSW,1,regional,Riverina,113,Wagga Wagga Surrounds
2702,NSW,1,regional,Riverina,113,Wagga Wagga Surrounds
2703,NSW,1,regional,Riverina,113,Leeton
2705,NSW,1,regional,Riverina,113,Leeton
2706,NSW,1,regional,Riverina,113,Griffith Surrounds
2707,NSW,1,regional,Riverina,113,Griffith Surrounds
2710,NSW,1,regional,Murray,109,Deniliquin
2711,NSW,1,regional,Murray,109,Hay
2712,NSW,1,regional,Murray,109,Tocumwal - Finley - Jerilderie
2713,NSW,1,regional,Murray,109,Tocumwal - Finley - Jerilderie
2714,NSW,1,regional,Murray,109,Tocumwal - Finley - Jerilderie
2715,NSW,1,regional,Murray,109,Wentworth-Balranald Region
2716,NSW,1,regional,Murray,109,Tocumwal - Finley - Jerilderie
2717,NSW,1,regional,Murray,109,Wentworth - Buronga
2720,NSW,1,regional,Riverina,113,Tumut
2721,NSW,1,regional,Central West,103,Grenfell
2722,NSW,1,regional,Riverina,113,Gundagai
2725,NSW,1,regional,Riverina,113,Cootamundra
2726,NSW,1,regional,Capital Region,101,Yass Surrounds
2727,NSW,1,regional,Riverina,113,Gundagai
2729,NSW,1,regional,Riverina,113,Tumut Surrounds
2730,NSW,1,regional,Riverina,113,Tumut Surrounds
2731,NSW,1,regional,Murray,109,Moama
2732,NSW,1,regional,Murray,109,Deniliquin Surrounds
2733,NSW,1,regional,Murray,109,Deniliquin Surrounds
2734,NSW,1,regional,Murray,109,Deniliquin Surrounds
2735,NSW,1,regional,Murray,109,Deniliquin Surrounds
2736,NSW,1,regional,Murray,109,Wentworth-Balranald Region
2737,NSW,1,regional,Murray,109,Wentworth-Balranald Region
2738,NSW,1,regional,Murray,109,Wentworth - Buronga
2739,NSW,1,regional,Murray,109,Wentworth - Buronga
2745,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Glenmore Park - Regentville
2747,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Kingswood - Werrington
2748,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Mulgoa - Luddenham - Orchard Hills
2749,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Cranebrook - Castlereagh
2750,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Penrith
2752,NSW,1,regional,Sydney - Outer West and Blue Mountains,124,Warragamba - Silverdale
2753,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Richmond - Clarendon
2754,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Richmond - Clarendon
2756,NSW,1,metro,Sydney - Baulkham Hills and Hawkesbury,115,Windsor - Bligh Park
2757,NSW,1,regional,Sydney - Baulkham Hills and Hawkesbury,115,Kurrajong Heights - Ebenezer
2758,NSW,1,regional,Sydney - Baulkham Hills and Hawkesbury,115,Kurrajong Heights - Ebenezer
2759,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,St Clair
2760,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,St Marys - North St Marys
2761,NSW,1,metro,Sydney - Blacktown,116,Hassall Grove - Plumpton
2762,NSW,1,metro,Sydney - Blacktown,116,Schofields - East
2763,NSW,1,metro,Sydney - Blacktown,116,Quakers Hill
2765,NSW,1,metro,Sydney - Blacktown,116,Marsden Park - Shanes Park
2766,NSW,1,metro,Sydney - Blacktown,116,Rooty Hill - Minchinbury
2767,NSW,1,metro,Sydney - Blacktown,116,Doonside - Woodcroft
2768,NSW,1,metro,Sydney - Blacktown,116,Glenwood
2769,NSW,1,metro,Sydney - Blacktown,116,Kellyville Ridge - The Ponds
2770,NSW,1,metro,Sydney - Blacktown,116,Mount Druitt - Whalan
2773,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Blaxland - Warrimoo - Lapstone
2774,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Blaxland - Warrimoo - Lapstone
2775,NSW,1,regional,Sydney - Baulkham Hills and Hawkesbury,115,Bilpin - Colo - St Albans
2776,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Springwood - Winmalee
2777,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Springwood - Winmalee
2778,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Lawson - Hazelbrook - Linden
2779,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Lawson - Hazelbrook - Linden
2780,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Katoomba - Leura
2782,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Wentworth Falls
2783,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Lawson - Hazelbrook - Linden
2784,NSW,1,metro,Sydney - Outer West and Blue Mountains,124,Lawson - Hazelbrook - Linden
2785,NSW,1,regional,Sydney - Outer West and Blue Mountains,124,Blackheath - Megalong Valley
2786,NSW,1,regional,Sydney - Outer West and Blue Mountains,124,Blackheath - Megalong Valley
2787,NSW,1,regional,Central West,103,Oberon
2790,NSW,1,regional,Central West,103,Lithgow
2791,NSW,1,regional,Central West,103,Blayney
2792,NSW,1,regional,Central West,103,Blayney
2793,NSW,1,regional,Central West,103,Cowra Surrounds
2794,NSW,1,regional,Central West,103,Cowra
2795,NSW,1,regional,Central West,103,Bathurst - West
2797,NSW,1,regional,Central West,103,Blayney
2798,NSW,1,regional,Central West,103,Blayney
2799,NSW,1,regional,Central West,103,Blayney
2800,NSW,1,regional,Central West,103,Orange - North
2803,NSW,1,regional,Capital Region,101,Young Surrounds
2804,NSW,1,regional,Central West,103,Cowra Surrounds
2805,NSW,1,regional,Central West,103,Cowra Surrounds
2806,NSW,1,regional,Central West,103,Forbes
2807,NSW,1,regional,Capital Region,101,Young Surrounds
2808,NSW,1,regional,Central West,103,Cowra Surrounds
2809,NSW,1,regional,Central West,103,Grenfell
2810,NSW,1,regional,Central West,103,Grenfell
2817,NSW,1,regional,Far West and Orana,105,Gilgandra
2818,NSW,1,regional,Far West and Orana,105,Wellington
2820,NSW,1,regional,Far West and Orana,105,Wellington
2821,NSW,1,regional,Far West and Orana,105,Narromine
2822,NSW,1,regional,Far West and Orana,105,Dubbo Surrounds
2823,NSW,1,regional,Far West and Orana,105,Narromine
2824,NSW,1,regional,Far West and Orana,105,Nyngan - Warren
2825,NSW,1,regional,Far West and Orana,105,Nyngan - Warren
2826,NSW,1,regional,Far West and Orana,105,Nyngan - Warren
2827,NSW,1,regional,Far West and Orana,105,Gilgandra
2828,NSW,1,regional,Far West and Orana,105,Coonamble
2829,NSW,1,regional,Far West and Orana,105,Coonamble
2830,NSW,1,regional,Far West and Orana,105,Dubbo - South
2831,NSW,1,regional,Far West and Orana,105,Dubbo Surrounds
2832,NSW,1,regional,Far West and Orana,105,Walgett - Lightning Ridge
2833,NSW,1,regional,Far West and Orana,105,Walgett - Lightning Ridge
2834,NSW,1,regional,Far West and Orana,105,Walgett - Lightning Ridge
2835,NSW,1,regional,Far West and Orana,105,Cobar
2836,NSW,1,regional,Far West and Orana,105,Far West
2838,NSW,1,regional,Far West and Orana,105,Walgett - Lightning Ridge
2839,NSW,1,regional,Far West and Orana,105,Bourke - Brewarrina
2840,NSW,1,regional,Far West and Orana,105,Bourke - Brewarrina
2842,NSW,1,regional,Far West and Orana,105,Coonabarabran
2843,NSW,1,regional,Far West and Orana,105,Coonabarabran
2844,NSW,1,regional,Central West,103,Mudgee Surrounds - West
2845,NSW,1,regional,Central West,103,Lithgow Surrounds
2846,NSW,1,regional,Central West,103,Lithgow Surrounds
2847,NSW,1,regional,Central West,103,Lithgow Surrounds
2848,NSW,1,regional,Central West,103,Mudgee Surrounds - East
2849,NSW,1,regional,Central West,103,Mudgee Surrounds - East
2850,NSW,1,regional,Central West,103,Mudgee
2852,NSW,1,regional,Central West,103,Mudgee Surrounds - West
2864,NSW,1,regional,Central West,103,Orange Surrounds
2865,NSW,1,regional,Central West,103,Orange Surrounds
2866,NSW,1,regional,Central West,103,Orange Surrounds
2867,NSW,1,regional,Central West,103,Orange Surrounds
2868,NSW,1,regional,Far West and Orana,105,Wellington
2869,NSW,1,regional,Central West,103,Parkes Surrounds
2870,NSW,1,regional,Central West,103,Parkes (NSW)
2871,NSW,1,regional,Central West,103,Forbes
2873,NSW,1,regional,Central West,103,Condobolin
2874,NSW,1,regional,Central West,103,Condobolin
2875,NSW,1,regional,Central West,103,Parkes Surrounds
2876,NSW,1,regional,Central West,103,Parkes Surrounds
2877,NSW,1,regional,Central West,103,Condobolin
2878,NSW,1,regional,Far West and Orana,105,Far West
2879,NSW,1,regional,Far West and Orana,105,Far West
2880,NSW,1,regional,Far West and Orana,105,Broken Hill
2898,NSW,1,regional,Mid North Coast,108,Lord Howe Island
2899,,9,regional,Other Territories,901,Norfolk Island
2900,ACT,8,metro,Australian Capital Territory,801,Greenway
2902,ACT,8,metro,Australian Capital Territory,801,Kambah
2903,ACT,8,metro,Australian Capital Territory,801,Wanniassa
2904,ACT,8,metro,Australian Capital Territory,801,Monash
2905,ACT,8,metro,Australian Capital Territory,801,Calwell
2906,ACT,8,metro,Australian Capital Territory,801,Gordon (ACT)
2911,ACT,8,metro,Australian Capital Territory,801,Crace
2912,ACT,8,metro,Australian Capital Territory,801,Gungahlin
2913,ACT,8,metro,Australian Capital Territory,801,Ngunnawal
2914,ACT,8,metro,Australian Capital Territory,801,Harrison
3000,VIC,2,metro,Melbourne - Inner,206,Melbourne CBD - North
3002,VIC,2,metro,Melbourne - Inner,206,East Melbourne
3003,VIC,2,metro,Melbourne - Inner,206,West Melbourne - Residential
3004,VIC,2,metro,Melbourne - Inner,206,Albert Park
3006,VIC,2,metro,Melbourne - Inner,206,Southbank - East
3008,VIC,2,metro,Melbourne - Inner,206,Docklands
3011,VIC,2,metro,Melbourne - West,213,Footscray
3012,VIC,2,metro,Melbourne - West,213,West Footscray - Tottenham
3013,VIC,2,metro,Melbourne - West,213,Yarraville
3015,VIC,2,metro,Melbourne - West,213,Newport
3016,VIC,2,metro,Melbourne - West,213,Williamstown
3018,VIC,2,metro,Melbourne - West,213,Altona
3019,VIC,2,metro,Melbourne - West,213,Braybrook
3020,VIC,2,metro,Melbourne - West,213,Sunshine West
3021,VIC,2,metro,Melbourne - West,213,St Albans - North
3022,VIC,2,metro,Melbourne - West,213,Ardeer - Albion
3023,VIC,2,metro,Melbourne - West,213,Caroline Springs
3024,VIC,2,metro,Melbourne - West,213,Wyndham Vale - South
3025,VIC,2,metro,Melbourne - West,213,Altona North
3026,VIC,2,metro,Melbourne - West,213,Derrimut
3027,VIC,2,metro,Melbourne - West,213,Laverton
3028,VIC,2,metro,Melbourne - West,213,Altona Meadows
3029,VIC,2,metro,Melbourne - West,213,Tarneit - Central
3030,VIC,2,metro,Melbourne - West,213,Werribee - West
3031,VIC,2,metro,Melbourne - Inner,206,Kensington (Vic.)
3032,VIC,2,metro,Melbourne - Inner,206,Ascot Vale
3033,VIC,2,metro,Melbourne - North West,210,Keilor East
3034,VIC,2,metro,Melbourne - North West,210,Avondale Heights
3036,VIC,2,metro,Melbourne - North West,210,Keilor
3037,VIC,2,metro,Melbourne - West,213,Hillside
3038,VIC,2,metro,Melbourne - West,213,Taylors Lakes
3039,VIC,2,metro,Melbourne - Inner,206,Moonee Ponds
3040,VIC,2,metro,Melbourne - Inner,206,Essendon (West) - Aberfeldie
3041,VIC,2,metro,Melbourne - North West,210,Strathmore
3042,VIC,2,metro,Melbourne - North West,210,Airport West
3043,VIC,2,metro,Melbourne - North West,210,Gladstone Park - Westmeadows
3044,VIC,2,metro,Melbourne - North West,210,Pascoe Vale
3045,VIC,2,metro,Melbourne - North West,210,Melbourne Airport
3046,VIC,2,metro,Melbourne - North West,210,Glenroy - East
3047,VIC,2,metro,Melbourne - North West,210,Broadmeadows
3048,VIC,2,metro,Melbourne - North West,210,Meadow Heights
3049,VIC,2,metro,Melbourne - North West,210,Gladstone Park - Westmeadows
3051,VIC,2,metro,Melbourne - Inner,206,North Melbourne
3052,VIC,2,metro,Melbourne - Inner,206,Parkville
3053,VIC,2,metro,Melbourne - Inner,206,Carlton
3054,VIC,2,metro,Melbourne - Inner,206,Carlton North - Princes Hill
3055,VIC,2,metro,Melbourne - Inner,206,Brunswick West
3056,VIC,2,metro,Melbourne - Inner,206,Brunswick - North
3057,VIC,2,metro,Melbourne - Inner,206,Brunswick East
3058,VIC,2,metro,Melbourne - Inner,206,Coburg - West
3059,VIC,2,metro,Melbourne - North West,210,Greenvale - Bulla
3060,VIC,2,metro,Melbourne - North West,210,Fawkner
3061,VIC,2,metro,Melbourne - North West,210,Campbellfield - Coolaroo
3062,VIC,2,metro,Melbourne - North West,210,Roxburgh Park (South) - Somerton
3063,VIC,2,metro,Melbourne - North West,210,Sunbury
3064,VIC,2,metro,Melbourne - North West,210,Mickleham - Yuroke
3065,VIC,2,metro,Melbourne - Inner,206,Fitzroy
3066,VIC,2,metro,Melbourne - Inner,206,Collingwood
3067,VIC,2,metro,Melbourne - Inner,206,Abbotsford
3068,VIC,2,metro,Melbourne - Inner,206,Fitzroy North
3070,VIC,2,metro,Melbourne - Inner,206,Northcote - East
3071,VIC,2,metro,Melbourne - Inner,206,Thornbury
3072,VIC,2,metro,Melbourne - North East,209,Preston - East
3073,VIC,2,metro,Melbourne - North East,209,Reservoir - North East
3074,VIC,2,metro,Melbourne - North East,209,Thomastown
3075,VIC,2,metro,Melbourne - North East,209,Lalor - West
3076,VIC,2,metro,Melbourne - North East,209,Epping - East
3078,VIC,2,metro,Melbourne - Inner,206,Alphington - Fairfield
3079,VIC,2,metro,Melbourne - North East,209,Ivanhoe
3081,VIC,2,metro,Melbourne - North East,209,Heidelberg West
3082,VIC,2,metro,Melbourne - North East,209,Mill Park - North
3083,VIC,2,metro,Melbourne - North East,209,Bundoora - East
3084,VIC,2,metro,Melbourne - North East,209,Heidelberg - Rosanna
3085,VIC,2,metro,Melbourne - North East,209,Viewbank - Yallambie
3087,VIC,2,metro,Melbourne - North East,209,Watsonia
3088,VIC,2,metro,Melbourne - North East,209,Greensborough
3089,VIC,2,metro,Melbourne - North East,209,Wattle Glen - Diamond Creek
3090,VIC,2,metro,Melbourne - North East,209,Plenty - Yarrambat
3091,VIC,2,metro,Melbourne - North East,209,Plenty - Yarrambat
3093,VIC,2,metro,Melbourne - North East,209,Montmorency - Briar Hill
3094,VIC,2,metro,Melbourne - North East,209,Montmorency - Briar Hill
3095,VIC,2,metro,Melbourne - North East,209,Eltham
3096,VIC,2,metro,Melbourne - North East,209,Wattle Glen - Diamond Creek
3097,VIC,2,metro,Melbourne - North East,209,Research - North Warrandyte
3099,VIC,2,metro,Melbourne - North East,209,Hurstbridge
3101,VIC,2,metro,Melbourne - Inner East,207,Kew - West
3102,VIC,2,metro,Melbourne - Inner East,207,Kew East
3103,VIC,2,metro,Melbourne - Inner East,207,Balwyn
3104,VIC,2,metro,Melbourne - Inner East,207,Balwyn North
3105,VIC,2,metro,Melbourne - Inner East,207,Bulleen
3106,VIC,2,metro,Melbourne - Inner East,207,Templestowe
3107,VIC,2,metro,Melbourne - Inner East,207,Templestowe Lower
3108,VIC,2,metro,Melbourne - Inner East,207,Doncaster
3109,VIC,2,metro,Melbourne - Inner East,207,Doncaster East - North
3111,VIC,2,metro,Melbourne - Outer East,211,Donvale - Park Orchards
3113,VIC,2,metro,Melbourne - Outer East,211,Warrandyte - Wonga Park
3114,VIC,2,metro,Melbourne - Outer East,211,Donvale - Park Orchards
3115,VIC,2,metro,Melbourne - Outer East,211,Warrandyte - Wonga Park
3116,VIC,2,metro,Melbourne - Outer East,211,Chirnside Park
3121,VIC,2,metro,Melbourne - Inner,206,Richmond (South) - Cremorne
3122,VIC,2,metro,Melbourne - Inner East,207,Hawthorn - South
3123,VIC,2,metro,Melbourne - Inner East,207,Hawthorn East
3124,VIC,2,metro,Melbourne - Inner East,207,Camberwell
3125,VIC,2,metro,Melbourne - Inner East,207,Burwood (Vic.)
3126,VIC,2,metro,Melbourne - Inner East,207,Surrey Hills (West) - Canterbury
3127,VIC,2,metro,Melbourne - Inner East,207,Surrey Hills (East) - Mont Albert
3128,VIC,2,metro,Melbourne - Inner East,207,Box Hill
3129,VIC,2,metro,Melbourne - Inner East,207,Box Hill North
3130,VIC,2,metro,Melbourne - Inner East,207,Blackburn
3131,VIC,2,metro,Melbourne - Outer East,211,Nunawading
3132,VIC,2,metro,Melbourne - Outer East,211,Mitcham (Vic.)
3133,VIC,2,metro,Melbourne - Outer East,211,Vermont South
3134,VIC,2,metro,Melbourne - Outer East,211,Ringwood
3135,VIC,2,metro,Melbourne - Outer East,211,Ringwood East
3136,VIC,2,metro,Melbourne - Outer East,211,Croydon - East
3137,VIC,2,metro,Melbourne - Outer East,211,Kilsyth
3138,VIC,2,metro,Melbourne - Outer East,211,Mooroolbark
3139,VIC,2,regional,Melbourne - Outer East,211,Yarra Valley
3140,VIC,2,metro,Melbourne - Outer East,211,Lilydale - Coldstream
3141,VIC,2,metro,Melbourne - Inner,206,South Yarra - North
3142,VIC,2,metro,Melbourne - Inner,206,Toorak
3143,VIC,2,metro,Melbourne - Inner,206,Armadale
3144,VIC,2,metro,Melbourne - Inner South,208,Malvern - Glen Iris
3145,VIC,2,metro,Melbourne - Inner South,208,Malvern East
3146,VIC,2,metro,Melbourne - Inner East,207,Glen Iris - East
3147,VIC,2,metro,Melbourne - Inner East,207,Ashburton (Vic.)
3148,VIC,2,metro,Melbourne - South East,212,Ashwood - Chadstone
3149,VIC,2,metro,Melbourne - South East,212,Mount Waverley - South
3150,VIC,2,metro,Melbourne - South East,212,Glen Waverley - East
3151,VIC,2,metro,Melbourne - Inner East,207,Burwood East
3152,VIC,2,metro,Melbourne - Outer East,211,Wantirna South
3153,VIC,2,metro,Melbourne - Outer East,211,Bayswater
3154,VIC,2,metro,Melbourne - Outer East,211,The Basin
3155,VIC,2,metro,Melbourne - Outer East,211,Boronia
3156,VIC,2,metro,Melbourne - Outer East,211,Ferntree Gully (South) - Upper Ferntree Gully
3158,VIC,2,metro,Melbourne - Outer East,211,Upwey - Tecoma
3159,VIC,2,metro,Melbourne - Outer East,211,Belgrave - Selby
3160,VIC,2,metro,Melbourne - Outer East,211,Belgrave - Selby
3161,VIC,2,metro,Melbourne - Inner South,208,Caulfield - North
3162,VIC,2,metro,Melbourne - Inner South,208,Caulfield - South
3163,VIC,2,metro,Melbourne - Inner South,208,Carnegie
3165,VIC,2,metro,Melbourne - Inner South,208,Bentleigh East - North
3166,VIC,2,metro,Melbourne - South East,212,Oakleigh - Huntingdale
3167,VIC,2,metro,Melbourne - South East,212,Oakleigh - Huntingdale
3168,VIC,2,metro,Melbourne - South East,212,Clayton - Central
3169,VIC,2,metro,Melbourne - South East,212,Clayton South
3170,VIC,2,metro,Melbourne - South East,212,Mulgrave
3171,VIC,2,metro,Melbourne - South East,212,Springvale
3172,VIC,2,metro,Melbourne - South East,212,Springvale South
3173,VIC,2,metro,Melbourne - South East,212,Keysborough - North
3174,VIC,2,metro,Melbourne - South East,212,Noble Park - West
